Vote_ID,Iniciative_ID,Título,Proposed_By,TextLink
127253,304198,Garante que são remuneradas as faltas justificadas para assistência a familiares em cuidados paliativos,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a646b5a6a59324e6d49745a574a6b5a4330305a6a5a694c574532596a51744d5746684d4451784d6a4a6b4d6a646a4c6d52765933673d&fich=f7df666b-ebdd-4f6b-a6b4-1aa04122d27c.docx&Inline=true
127255,304187,Alargamento da resposta pública em cuidados paliativos,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a55334e6a67784d6d51745a4441344d6930304e3245774c5749774e3255744e546331593249314d4464694d6a51314c6d527659773d3d&fich=f576812d-d082-47a0-b07e-575cb507b245.doc&Inline=true
127256,304200,Recomenda ao Governo medidas para os profissionais de saúde da área de Cuidados Paliativos,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d47553559546b34597a6b74596a5668596930304d6a4e6c4c574930596a4d745a546b315a5749314d4751354e7a51324c6d52765933673d&fich=0e9a98c9-b5ab-423e-b4b3-e95eb50d9746.docx&Inline=true
127257,304213,Reforço dos cuidados paliativos no Serviço Nacional de Saúde,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4441344d4449344e5745745a474d315a5330304f574d784c5749305a6a4974597a41324d544578596d49314d325a6d4c6d52765933673d&fich=4080285a-dc5e-49c1-b4f2-c06111bb53ff.docx&Inline=true
127258,283985,Recomenda ao Governo que tome todas as medidas para defender a democracia e o Estado de Direito na República Bolivariana da Venezuela,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a457a595755304e7a49744f44426c5a6930304d5745354c5745794f4759744d47526b4e5449784e7a5a6c4e6d46694c6d52765933673d&fich=613ae472-80ef-41a9-a28f-0dd52176e6ab.docx&Inline=true
127259,304189,Programa de Valorização da Serra da Estrela,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4445794f446b345a6d4d744e5464694e5330304e4467354c574a6b595459745a4455775932466c5a4452694d6d51784c6d527659773d3d&fich=012898fc-57b5-4489-bda6-d50caed4b2d1.doc&Inline=true
127260,304195,Recomenda ao Governo que desenvolva um Plano de Reflorestação para o Parque Natural da Serra da Estrela,CDS-PP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d574534596a466c4d3251744f4749304d5330304e3245324c546c684f5441744e7a45784f54637a4e444e6d59574d324c6d52765933673d&fich=1a8b1e3d-8b41-47a6-9a90-71197343fac6.docx&Inline=true
127261,263852,Plano de reflorestação do Parque Natural da Serra da Estrela,PSD,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a4d774e324d345a4745745a6d4d3359533030596a41304c57466b596d59744d4455305a544e6a5a6d526a59546b344c6d52765933673d&fich=c307c8da-fc7a-4b04-adbf-054e3cfdca98.docx&Inline=true
127262,294125,"Recomenda ao governo que proceda à implementação do Programa de Revitalização do Parque Natural da Serra da Estrela, dando continuidade aos projetos já aprovados e em curso e aos investimentos programados para a região da Serra da Estrela",PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f47466c4e575a6d4d6d5174597a417a597930304e6d55324c5745325a5449744e4749324f4759334e5449794d6a4d774c6d52765933673d&fich=8ae5ff2d-c03c-46e6-a6e2-4b68f7522230.docx&Inline=true
127263,304172,Recomenda ao Governo que promova o restauro ecológico urgente do Parque Natural da Serra da Estrela,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4459305a54686d4d444d744d6d5a6b4e4330304d54686b4c5467775a574d744d7a51344e6a46684d6a457a4e6a6b794c6d52765933673d&fich=064e8f03-2fd4-418d-80ec-34861a213692.docx&Inline=true
127264,304183,"Recomenda ao Governo a concretização de medidas de revitalização, reflorestação e renaturalização do parque natural da Serra da Estrela",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4455304d7a566c4e474d74597a5a6d4d433030596a6b7a4c5749334e6a59744d475531596d49334e6a417a4d6a49324c6d52765933673d&fich=d5435e4c-c6f0-4b93-b766-0e5bb7603226.docx&Inline=true
127265,294107,"Recomenda ao Governo que continue a empreender todos os esforços necessários para garantir a segurança da comunidade portuguesa residente na Venezuela, que continue a acompanhar de perto a situação política no país, que desenvolva a necessária atividade diplomática na defesa da transparência democrática e na garantia da integridade do resultado eleitoral que resultou da escolha do povo venezuelano, não reconheça, neste contexto, Nicolas Maduro como vencedor das eleições presidenciais defenda, juntamente com a União Europeia e a comunidade internacional, o fim das violações de direitos humanos e na perseguição política na Venezuela",PSD,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5463325a5751325a6d4d74596a5a6c4e4330304d545a694c5467784d6d59744e4755324e6a526b4e7a6b324e4456684c6d52765933673d&fich=e76ed6fc-b6e4-416b-812f-4e664d79645a.docx&Inline=true
127266,304182,Respeito pela soberania da República Bolivariana da Venezuela e expressão de solidariedade com o povo venezuelano,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d566c596a63344d7a6b744d6a4e6b5a5330304d4459314c546c6b4d4441744e3259314f4445794e4445334d7a4a684c6d52765933673d&fich=2eeb7839-23de-4065-9d00-7f581241732a.docx&Inline=true
127267,304185,"Pelo respeito da vontade do povo venezuelano e dos seus direitos, liberdades e garantias",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4455304d6a526d4f5449744e444935595330304e6d59794c546731595467744d474a695a6d49774e6d55324f546c6c4c6d52765933673d&fich=d5424f92-429a-46f2-85a8-0bbfb06e699e.docx&Inline=true
127268,304201,Em apoio à luta pela democracia e pela integridade eleitoral na Venezuela,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f57566c4d474531596a6374596d55335a6930305a546b7a4c5745304f4755744d6a42694d7a63344e544a695a5755784c6d52765933673d&fich=9ee0a5b7-be7f-4e93-a48e-20b37852bee1.docx&Inline=true
127270,284016,Realização de um referendo sobre o estabelecimento de limites máximos para concessão de autorização de residência e sobre o estabelecimento de quotas de imigração,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f474e684d7a6778595751744f444d334d693030596a6c6c4c5746684f4445744e54677a4d544178597a68684d6a67324c6d52765933673d&fich=8ca381ad-8372-4b9e-aa81-583101c8a286.docx&Inline=true
127271,283989,Pelo reconhecimento internacional de Edmundo González Urrutia como vencedor das eleições presidenciais venezuelanas de dia 28 de julho de 2024,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a46685954566d4d4459744e7a63784e5330305a4451774c546b314e6a59745a546378597a42684e57566b4f5445774c6d52765933673d&fich=71aa5f06-7715-4d40-9566-e71c0a5ed910.docx&Inline=true
127272,304202,Por um Programa de Revitalização do Parque Natural da Serra da Estrela mais ambicioso e por maior conservação da natureza,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a42694e6d49335a444d74596a5a684e793030595746694c5745334d7a59744e4449305a47566d596a6c6b4e4459334c6d52765933673d&fich=60b6b7d3-b6a7-4aab-a736-424defb9d467.docx&Inline=true
127275,304191,Cria uma Rede Pública de Equipamentos e Serviços de Apoio aos Idosos,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d4d334f5751305a4449744e4756685a4330304d5456684c5745334e574d744e6d466c597a55314e54426959544a6b4c6d52765933673d&fich=bc79d4d2-4ead-415a-a75c-6aec5550ba2d.docx&Inline=true
127276,304170,Recomenda ao Governo que tome medidas que contribuam para a consciencialização e prevenção da violência e outros crimes praticados contra pessoas idosas,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f54686c4f475a6b59544d745a57566959533030596a49324c546c6d4d7a45744e6d457a5a444933596a41794d474d794c6d52765933673d&fich=98e8fda3-eeba-4b26-9f31-6a3d27b020c2.docx&Inline=true
127277,304171,Recomenda ao Governo que tome medidas de combate ao idadismo em Portugal,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e574e6a5a6a64694e7a6b74597a4e6c4d4330304f47526a4c5749784d6d45745a4464684d6d46694d7a41794e44646d4c6d52765933673d&fich=5ccf7b79-c3e0-48dc-b12a-d7a2ab30247f.docx&Inline=true
127278,304184,"Criação de respostas públicas na área do envelhecimento, reconhecimento dos direito ao cuidado e reforço dos direitos de cuidadores",BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4751774f575669597a41744f574a695a4330304e5459344c57466b4d6a6b744d6a63324d325a6a5a5468694e47526d4c6d527659773d3d&fich=0d09ebc0-9bbd-4568-ad29-2763fce8b4df.doc&Inline=true
127279,304193,"Pelo reforço da Rede de Equipamentos e Serviços de Apoio aos Idosos e valorização das Associações de Reformados, Pensionistas e Idosos",PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d57566c5a57557a4e4755745a6a52684d6930304f47526b4c5749774e3249745a4452694e6a63784d444d30596a63304c6d52765933673d&fich=1eeee34e-f4a2-48dd-b07b-d4b671034b74.docx&Inline=true
127280,263488,Aprova o Regime Especial de Proteção da Habitação Arrendada,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e444e6b5a445533595759744e4441325a5330304d5449784c5467324e7a67744d4459314e7a686d4e6a41784e575a6d4c6d52765933673d&fich=43dd57af-406e-4121-8678-06578f6015ff.docx&Inline=true
127281,263489,Regime extraordinário de proteção da habitação própria face ao aumento dos encargos com o crédito à habitação,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a52695954686b4f5455744e474a694f5330304f5442684c5467305a5467744e4459784d6a51354e6a55794e4441304c6d52765933673d&fich=64ba8d95-4bb9-490a-84e8-461249652404.docx&Inline=true
127282,263748,"Cria a contribuição de solidariedade temporária sobre o setor da banca, para fazer face à escalada inflacionista de preços no setor da habitação",CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e324e6b4d6a4d78597a63744e546c6a4d7930304e6a5a6c4c5745344d6a6b744d6a4d31595459775a6a646d5a6a64684c6d52765933673d&fich=7cd231c7-59c3-466e-a829-235a60f7ff7a.docx&Inline=true
127284,304208,Alarga os apoios às famílias para pagamento da renda e da prestação de contratos de crédito e protege as pessoas em vulnerabilidade habitacional,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d597a4e7a566a5a546b744e4449325a5330305a446b314c546b794d6a45744f44526b5a6a6b7759546735593259354c6d52765933673d&fich=bf375ce9-426e-4d95-9221-84df90a89cf9.docx&Inline=true
127285,304169,"Pela inclusão dos contratos celebrados após 31 de Dezembro de 2011 no âmbito da dedução de encargos com juros de dívidas contraídas no âmbito de contratos de crédito à habitação, prevista nas alíneas b), c) e d) do número 1 do artigo 78.º-E do Código do IRS",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a446335596a4577596a4574596a426c4f5330304e546b324c574a694d6d59744d4451774d7a4d334d446b304d7a63344c6d52765933673d&fich=d79b10b1-b0e9-4596-bb2f-040337094378.docx&Inline=true
127286,304186,Recomenda ao Governo que crie um mecanismo de controlo de rendas para defender o direito à habitação,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765932566b5a544578596a6b744d5467344f4330304d5756684c5745344d6a4974597a5130595445314e6a686a4d7a52694c6d52765933673d&fich=cede11b9-1888-41ea-a822-c44a1568c34b.docx&Inline=true
127287,304204,Recomenda a regulamentação do Fundo de Emergência para a Habitação,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4751334f474d304e7a4574597a566b595330305957566d4c5745314f445574596a646d4d324d315a4463304e44426d4c6d52765933673d&fich=dd78c471-c5da-4aef-a585-b7f3c5d7440f.docx&Inline=true
127288,273916,Altera o regime de atualização anual das pensões da Segurança Social e da Caixa Geral de Aposentações,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a5456684f54566c4d6a6b744d7a4a6c4f4330304d6a4a694c574a6d5a5449744e546c6c595467314d4746694e7a686d4c6d527659773d3d&fich=e5a95e29-32e8-422b-bfe2-59ea850ab78f.doc&Inline=true
127289,304162,"Assegura a atualização das pensões no ano seguinte ao da sua atribuição e garante a equiparação dos valores de referência do complemento da Prestação Social para a Inclusão e do Complemento Solidário para idosos, alterando o Decreto-Lei n.º 126-A/2017, de 6 de Outubro, e a Lei n.º 53-B/2006, de 29 de Dezembro",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d5755335957566b597a4d744e474e6a4d693030593245354c574a6a4e4467744e575a684e7a4978597a45324d544d774c6d52765933673d&fich=1e7aedc3-4cc2-4ca9-bc48-5fa721c16130.docx&Inline=true
127290,304192,Melhora as condições de atribuição do Complemento Solidário para Idosos e altera a regra do mecanismo de atualização anual das pensões,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a6c6b4d6d56694d445974596a646c4e4330305a5459304c546b324e4441744d6a6b3059574e6a4e574d7a4d5455354c6d527659773d3d&fich=69d2eb06-b7e4-4e64-9640-294acc5c3159.doc&Inline=true
127291,304197,Procede à atualização dos rendimentos que devem ser considerados para efeitos de cálculo do montante pago a título de Complemento Solidário para Idosos,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576595751324d6d4d33595755744d544179595330304e4452694c5468694e5459744d7a426b5a5456695954466b4f54426b4c6d52765933673d&fich=ad62c7ae-102a-444b-8b56-30de5ba1d90d.docx&Inline=true
127292,304199,Estende aos novos pensionistas a atualização anual das pensões do regime da Segurança Social e da Caixa Geral de Aposentações,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f446b785a47466d4d3251744d6a526b4e533030596d4e694c5467304e475974596d4a6b4e574e6c5a6a4d31595449324c6d52765933673d&fich=891daf3d-24d5-4bcb-844f-bbd5cef35a26.docx&Inline=true
