Vote_ID,Unanimous_Or_Not,Block_Or_Split,Approved_Or_Rejected,Iniciative_ID,Proposed_By,Date_ID,ABSENT,Favor,Abstenção,Contra
128236,N,Block Vote,Aprovado,314407,IL,2025-01-31 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN","",PCP
128237,N,Block Vote,Rejeitado,314441,L,2025-01-31 00:00:00,0," PS,  IL,  BE,  L,  PAN","","PSD,  CH,  PCP,  CDS-PP"
128238,N,Block Vote,Aprovado,273968,A,2025-01-31 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  PCP,  L,  CDS-PP,  PAN","",""
128239,N,Block Vote,Aprovado,314520,PAN,2025-01-31 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PSD,  PS,  IL,  CDS-PP",""
128259,N,Block Vote,Rejeitado,304161,CH,2025-02-07 00:00:00,0," CH,  PAN,  Miguel Arruda (Ninsc)","PS,  BE,  PCP,  L","PSD,  IL,  CDS-PP"
128264,N,Block Vote,Aprovado,314664,PSD,2025-02-07 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",PCP,""
128266,N,Split Vote,Aprovado,314666,PSD,2025-02-07 00:00:00,0,"PSD, CH, IL, L, CDS-PP, Miguel Arruda (Ninsc)","1-PS, PAN","PS, BE, PCP"
128270,N,Block Vote,Aprovado,304317,IL,2025-02-07 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN","",PCP
128275,N,Block Vote,Rejeitado,263743,PCP,2025-02-07 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128276,N,Block Vote,Aprovado,314397,PAN,2025-02-07 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN,  Miguel Arruda (Ninsc)",PCP,"PSD,  CDS-PP"
128278,N,Block Vote,Rejeitado,263643,PAN,2025-02-07 00:00:00,0," BE,  L,  PAN",PS,"PSD,  CH,  IL,  PCP,  CDS-PP,  Miguel Arruda (Ninsc)"
128279,N,Block Vote,Rejeitado,263722,BE,2025-02-07 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128280,N,Block Vote,Rejeitado,263723,BE,2025-02-07 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128281,N,Block Vote,Rejeitado,263739,PAN,2025-02-07 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128282,N,Block Vote,Rejeitado,263754,L,2025-02-07 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128292,N,Block Vote,Aprovado,314399,CH,2025-02-07 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","PSD,  PS","BE,  PCP,  L,  PAN"
128293,N,Block Vote,Aprovado,314400,CH,2025-02-07 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","PSD,  PS","BE,  PCP,  L,  PAN"
128294,N,Block Vote,Aprovado,314418,PS,2025-02-07 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","PSD,  PS","BE,  PCP,  L,  PAN"
128295,N,Block Vote,Aprovado,314425,IL,2025-02-07 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","PSD,  PS","BE,  PCP,  L,  PAN"
128296,N,Block Vote,Aprovado,283982,CH,2025-02-07 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128297,N,Block Vote,Aprovado,304331,PS,2025-02-07 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128298,N,Block Vote,Aprovado,304345,PAN,2025-02-07 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128299,N,Block Vote,Aprovado,304350,PCP,2025-02-07 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128300,N,Block Vote,Aprovado,304355,L,2025-02-07 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128301,N,Block Vote,Aprovado,284060,PAN,2025-02-07 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","PS,  BE,  L",PCP
128302,N,Block Vote,Aprovado,304171,PAN,2025-02-07 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN,  Miguel Arruda (Ninsc)",PCP,"PSD,  CDS-PP"
128335,N,Block Vote,Aprovado,314568,IL,2025-02-12 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PS,  BE,  PCP,  L,  PAN"
128349,N,Block Vote,Aprovado,314692,IL,2025-02-12 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","CH,  CDS-PP,  Miguel Arruda (Ninsc)",PSD
128351,N,Block Vote,Aprovado,314693,IL,2025-02-12 00:00:00,0," PSD,  PS,  CH,  IL,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","PCP,  L",BE
128357,N,Block Vote,Aprovado,284004,CH,2025-02-07 00:00:00,0," PSD,  PS,  CH,  IL,  CDS-PP,  PAN","BE,  PCP,  L",""
128368,N,Block Vote,Aprovado,314743,R,2025-02-14 00:00:00,0," PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP,  PAN","","CH,  Miguel Arruda (Ninsc)"
128369,N,Block Vote,Aprovado,314563,PS,2025-02-14 00:00:00,0," PSD,  PS,  IL,  L,  PAN","CH,  BE,  PCP,  CDS-PP,  Miguel Arruda (Ninsc)",""
128370,N,Block Vote,Aprovado,304234,PS,2025-02-14 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP",""
128371,N,Block Vote,Rejeitado,314621,CH,2025-02-14 00:00:00,0," CH,  IL,  Miguel Arruda (Ninsc)","BE,  PCP,  L,  CDS-PP,  PAN","PSD,  PS"
128372,N,Block Vote,Aprovado,314642,L,2025-02-14 00:00:00,0," PSD,  PS,  IL,  BE,  L,  CDS-PP,  PAN","CH,  PCP,  Miguel Arruda (Ninsc)",""
128373,N,Block Vote,Aprovado,314647,L,2025-02-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","PSD,  CDS-PP","CH,  Miguel Arruda (Ninsc)"
128374,N,Block Vote,Aprovado,314625,PAN,2025-02-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  CDS-PP",""
128375,N,Block Vote,Rejeitado,314635,L,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  IL,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128376,N,Block Vote,Rejeitado,314641,PCP,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  IL,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128377,N,Block Vote,Aprovado,314649,BE,2025-02-14 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",IL,"PSD,  CDS-PP"
128378,N,Block Vote,Rejeitado,263686,BE,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  PS,  IL,  CDS-PP"
128379,N,Block Vote,Rejeitado,263559,PCP,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  PS,  IL,  CDS-PP"
128380,N,Block Vote,Rejeitado,314629,PAN,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128381,N,Block Vote,Rejeitado,314645,L,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  CH,  IL,  CDS-PP"
128382,N,Block Vote,Rejeitado,263487,PCP,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128383,N,Block Vote,Rejeitado,314617,BE,2025-02-14 00:00:00,0," IL,  BE,  PCP,  L,  PAN",PS,"PSD,  CH,  CDS-PP,  Miguel Arruda (Ninsc)"
128384,N,Block Vote,Rejeitado,314631,PAN,2025-02-14 00:00:00,0," BE,  L,  PAN","PS,  PCP","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128385,N,Block Vote,Rejeitado,314654,CH,2025-02-14 00:00:00,0," CH,  Miguel Arruda (Ninsc)",PCP,"PSD,  PS,  IL,  BE,  L,  CDS-PP,  PAN"
128386,N,Block Vote,Rejeitado,314640,L,2025-02-14 00:00:00,0," BE,  L,  PAN","PSD,  CH,  PCP,  Miguel Arruda (Ninsc)","PS,  IL,  CDS-PP"
128387,N,Block Vote,Aprovado,263594,L,2025-02-14 00:00:00,0," PS,  PCP,  L,  PAN","CH,  IL,  BE,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128388,N,Block Vote,Rejeitado,314634,BE,2025-02-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  IL,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128389,N,Block Vote,Rejeitado,314627,PAN,2025-02-14 00:00:00,0, PAN,"PS,  CH,  BE,  PCP,  L,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128390,N,Block Vote,Aprovado,314651,PS,2025-02-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128391,N,Block Vote,Aprovado,314572,CDS-PP,2025-02-14 00:00:00,0," PSD,  CH,  IL,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","",PS
128392,N,Block Vote,Aprovado,314573,CDS-PP,2025-02-14 00:00:00,0," PSD,  CH,  IL,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",PS,""
128393,N,Block Vote,Rejeitado,314652,CH,2025-02-14 00:00:00,0," CH,  CDS-PP,  Miguel Arruda (Ninsc)","BE,  PCP,  L,  PAN","PSD,  PS,  IL"
128395,N,Block Vote,Rejeitado,314633,BE,2025-02-14 00:00:00,0," CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  IL,  CDS-PP"
128398,N,Block Vote,Rejeitado,314643,PCP,2025-02-14 00:00:00,0," CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  CDS-PP"
128399,N,Block Vote,Aprovado,314571,A,2025-02-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  CDS-PP,  PAN",PSD,""
128400,N,Block Vote,Aprovado,304358,IL,2025-02-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  CDS-PP",""
128401,N,Block Vote,Rejeitado,314632,PAN,2025-02-14 00:00:00,0," CH,  BE,  PCP,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  IL,  L,  CDS-PP"
128402,N,Block Vote,Aprovado,314492,PSD,2025-02-14 00:00:00,0," PSD,  PS,  CH,  IL,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","BE,  PCP,  L",""
128404,N,Block Vote,Rejeitado,304286,CH,2025-02-14 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PSD,  PS,  BE,  PCP,  L,  PAN"
128405,N,Block Vote,Rejeitado,314628,PAN,2025-02-14 00:00:00,0," PS,  BE,  L,  PAN","CH,  PCP,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128406,N,Block Vote,Aprovado,314646,CDS-PP,2025-02-14 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PS,  BE,  PCP,  L,  PAN"
128407,N,Block Vote,Rejeitado,314650,BE,2025-02-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128411,N,Block Vote,Aprovado,314430,PS,2025-02-14 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)",IL,""
128412,N,Block Vote,Aprovado,314416,CH,2025-02-14 00:00:00,0," PS,  CH,  IL,  BE,  PAN,  Miguel Arruda (Ninsc)","PSD,  PCP,  L,  CDS-PP",""
128413,N,Block Vote,Aprovado,314670,CH,2025-02-14 00:00:00,0," CH,  IL,  BE,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  PS,  PCP,  CDS-PP",""
128415,N,Block Vote,Aprovado,304388,L,2025-02-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128416,N,Block Vote,Rejeitado,304388,L,2025-02-14 00:00:00,0," PS,  IL,  BE,  L,  PAN",PCP,"PSD,  CH,  CDS-PP,  Miguel Arruda (Ninsc)"
128417,N,Block Vote,Aprovado,304388,L,2025-02-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128423,N,Block Vote,Aprovado,314407,IL,2025-02-14 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","",PCP
128424,N,Block Vote,Aprovado,314474,L,2025-02-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)",""
128425,N,Block Vote,Aprovado,314583,L,2025-02-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128428,N,Block Vote,Aprovado,263853,IL,2025-02-14 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN","PSD,  PCP,  CDS-PP",""
128438,N,Block Vote,Aprovado,314840,R,2025-02-20 00:00:00,0," PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP,  PAN","CH,  Miguel Arruda (Ninsc)",""
128448,N,Block Vote,Aprovado,314755,PAN,2025-02-20 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128449,N,Block Vote,Rejeitado,314756,PAN,2025-02-20 00:00:00,0," CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  CDS-PP"
128450,N,Block Vote,Aprovado,314787,PS,2025-02-20 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128451,N,Block Vote,Rejeitado,314741,CH,2025-02-20 00:00:00,0," CH,  IL,  BE,  PAN,  Miguel Arruda (Ninsc)","PCP,  L","PSD,  PS,  CDS-PP"
128452,N,Block Vote,Aprovado,314765,PAN,2025-02-20 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128453,N,Block Vote,Aprovado,314768,L,2025-02-20 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128454,N,Block Vote,Aprovado,314769,L,2025-02-20 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128455,N,Block Vote,Aprovado,314770,L,2025-02-20 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128457,N,Block Vote,Rejeitado,314744,CH,2025-02-20 00:00:00,0," CH,  Miguel Arruda (Ninsc)","PCP,  PAN","PSD,  PS,  IL,  BE,  L,  CDS-PP"
128458,N,Block Vote,Rejeitado,314759,PAN,2025-02-20 00:00:00,0," L,  PAN","PSD,  PS,  CH,  BE,  PCP,  Miguel Arruda (Ninsc)","IL,  CDS-PP"
128459,N,Block Vote,Rejeitado,314760,PAN,2025-02-20 00:00:00,0," CH,  BE,  PCP,  PAN,  Miguel Arruda (Ninsc)","","PSD,  PS,  IL,  L,  CDS-PP"
128460,N,Block Vote,Aprovado,314785,PSD,2025-02-20 00:00:00,0," PSD,  IL,  CDS-PP","PS,  BE,  L","CH,  PCP,  PAN,  Miguel Arruda (Ninsc)"
128461,N,Block Vote,Aprovado,314788,PS,2025-02-20 00:00:00,0," PS,  BE,  PCP,  L,  PAN","PSD,  CH,  CDS-PP,  Miguel Arruda (Ninsc)",IL
128462,N,Block Vote,Rejeitado,284053,L,2025-02-20 00:00:00,0," BE,  L,  PAN","PS,  PCP","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128463,N,Block Vote,Rejeitado,314777,BE,2025-02-20 00:00:00,0," BE,  L,  PAN","PS,  PCP","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128464,N,Block Vote,Rejeitado,314764,PAN,2025-02-20 00:00:00,0," PS,  BE,  L,  PAN",PCP,"PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128466,N,Block Vote,Rejeitado,314746,CH,2025-02-20 00:00:00,0," CH,  PAN,  Miguel Arruda (Ninsc)","PS,  IL,  BE,  PCP,  L","PSD,  CDS-PP"
128467,N,Block Vote,Rejeitado,314753,PAN,2025-02-20 00:00:00,0," CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  CDS-PP"
128468,N,Block Vote,Rejeitado,314754,PAN,2025-02-20 00:00:00,0," CH,  IL,  BE,  L,  PAN,  Miguel Arruda (Ninsc)","PS,  PCP","PSD,  CDS-PP"
128469,N,Block Vote,Rejeitado,314751,PAN,2025-02-20 00:00:00,0," CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  CDS-PP"
128470,N,Block Vote,Rejeitado,314570,CH,2025-02-20 00:00:00,0," CH,  IL,  BE,  PAN,  Miguel Arruda (Ninsc)","PS,  PCP,  L,  CDS-PP",PSD
128471,N,Block Vote,Aprovado,314688,PS,2025-02-20 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","",PCP
128472,N,Block Vote,Rejeitado,314675,CH,2025-02-20 00:00:00,0," CH,  PAN,  Miguel Arruda (Ninsc)","","PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP"
128474,N,Block Vote,Aprovado,314619,V,2025-02-20 00:00:00,0," PSD,  PS,  IL,  CDS-PP","BE,  PCP,  L,  PAN","CH,  Miguel Arruda (Ninsc)"
128508,N,Block Vote,Aprovado,284065,PAN,2024-10-04 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL","PSD,  CDS-PP"
128519,N,Block Vote,Aprovado,314772,L,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  CH,  IL,  CDS-PP",""
128520,N,Block Vote,Aprovado,314729,CDS-PP,2025-02-28 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PS,  BE,  PCP,  L,  PAN"
128521,N,Block Vote,Aprovado,314735,PSD,2025-02-28 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PS,  BE,  PCP,  L,  PAN"
128522,N,Block Vote,Aprovado,314745,CH,2025-02-28 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","","PS,  BE,  PCP,  L,  PAN"
128524,N,Split Vote,Rejeitado,314782,BE,2025-02-28 00:00:00,0,"BE, PCP, L, PAN",1-PS,"PSD, PS, CH, IL, CDS-PP, Miguel Arruda (Ninsc)"
128525,N,Split Vote,Rejeitado,304305,L,2025-02-28 00:00:00,0,"PS, BE, PCP, L, PAN","","PSD, 1-PS, CH, IL, CDS-PP, Miguel Arruda (Ninsc)"
128526,N,Block Vote,Rejeitado,304306,L,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN","","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128527,N,Split Vote,Rejeitado,314738,PCP,2025-02-28 00:00:00,0,"3-PS, BE, PCP, L, PAN",PS,"PSD, CH, IL, CDS-PP"
128528,N,Split Vote,Rejeitado,314740,CH,2025-02-28 00:00:00,0,"CH, IL, CDS-PP, Miguel Arruda (Ninsc)",2-PSD,"PSD, PS, BE, PCP, L, PAN"
128529,N,Block Vote,Rejeitado,314752,PAN,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN",IL,"PSD,  CH,  CDS-PP,  Miguel Arruda (Ninsc)"
128530,N,Block Vote,Rejeitado,314781,BE,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN","","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128531,N,Block Vote,Rejeitado,273976,PAN,2025-02-28 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128532,N,Block Vote,Rejeitado,304308,PAN,2025-02-28 00:00:00,0," BE,  L,  PAN","PS,  PCP","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128533,N,Block Vote,Rejeitado,263711,PAN,2025-02-28 00:00:00,0," BE,  L,  PAN","PS,  CH,  PCP,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128534,N,Block Vote,Aprovado,263792,PAN,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128535,N,Block Vote,Aprovado,314427,PSD,2025-02-28 00:00:00,0," PSD,  PS,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","BE,  PCP,  L",PAN
128536,N,Block Vote,Rejeitado,314687,PAN,2025-02-28 00:00:00,0," CH,  IL,  PAN,  Miguel Arruda (Ninsc)","PS,  BE,  L","PSD,  PCP,  CDS-PP"
128537,N,Block Vote,Rejeitado,314832,CH,2025-02-28 00:00:00,0," CH,  PAN,  Miguel Arruda (Ninsc)","IL,  CDS-PP","PSD,  PS,  BE,  PCP,  L"
128538,N,Block Vote,Rejeitado,314792,CH,2025-02-28 00:00:00,0," CH,  BE,  PAN,  Miguel Arruda (Ninsc)","PS,  IL,  PCP,  L","PSD,  CDS-PP"
128539,N,Block Vote,Aprovado,294104,PAN,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP",""
128540,N,Block Vote,Aprovado,294105,PAN,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP",""
128541,N,Block Vote,Aprovado,314803,L,2025-02-28 00:00:00,0," PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP,  PAN","CH,  Miguel Arruda (Ninsc)",""
128542,N,Block Vote,Rejeitado,314791,CH,2025-02-28 00:00:00,0," CH,  BE,  PAN,  Miguel Arruda (Ninsc)","IL,  PCP,  L","PSD,  PS,  CDS-PP"
128543,N,Block Vote,Aprovado,314458,D,2025-02-27 00:00:00,0," PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","",CH
128544,N,Block Vote,Rejeitado,314458,D,2025-02-28 00:00:00,0," BE,  L,  PAN","PS,  PCP","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128545,N,Block Vote,Rejeitado,314458,D,2025-02-28 00:00:00,0," BE,  L,  PAN",PS,"PSD,  CH,  IL,  PCP,  CDS-PP,  Miguel Arruda (Ninsc)"
128546,N,Split Vote,Aprovado,314458,D,2025-02-28 00:00:00,0,"PSD, PS",1-PS,"1-PS, CH, IL, BE, PCP, L, CDS-PP, PAN"
128547,N,Block Vote,Aprovado,314442,PAN,2025-02-28 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","IL,  CDS-PP",""
128548,N,Block Vote,Aprovado,304279,PSD,2025-02-28 00:00:00,0," PSD,  CH,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","PS,  IL,  BE,  PCP,  L",""
128549,N,Block Vote,Aprovado,314551,CDS-PP,2025-02-28 00:00:00,0," PSD,  CH,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","PS,  IL,  BE,  PCP,  L",""
128550,N,Block Vote,Aprovado,304252,PAN,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128551,N,Block Vote,Aprovado,304162,PAN,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","","PSD,  IL,  CDS-PP"
128552,N,Block Vote,Aprovado,304199,L,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","","PSD,  IL,  CDS-PP"
128555,N,Block Vote,Aprovado,314502,BE,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  IL,  CDS-PP"
128556,N,Block Vote,Aprovado,314521,PAN,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  IL,  CDS-PP"
128557,N,Block Vote,Aprovado,314537,L,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  IL,  CDS-PP"
128558,N,Block Vote,Rejeitado,263594,L,2025-02-28 00:00:00,0," PS,  BE,  L,  PAN","CH,  PCP,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128559,N,Block Vote,Rejeitado,314651,PS,2025-02-28 00:00:00,0," PS,  BE,  L,  PAN","CH,  PCP,  Miguel Arruda (Ninsc)","PSD,  IL,  CDS-PP"
128560,N,Block Vote,Rejeitado,263518,IL,2025-02-28 00:00:00,0," CH,  IL,  Miguel Arruda (Ninsc)",CDS-PP,"PSD,  PS,  BE,  PCP,  L,  PAN"
128566,N,Split Vote,Rejeitado,314721,BE,2025-02-28 00:00:00,0,"BE, PCP, L, PAN",2-PS,"PSD, PS, CH, IL, CDS-PP, Miguel Arruda (Ninsc)"
128568,N,Split Vote,Rejeitado,314878,L,2025-02-28 00:00:00,0,"BE, PCP, L, PAN",2-PS,"PSD, PS, CH, IL, CDS-PP, Miguel Arruda (Ninsc)"
128569,N,Split Vote,Rejeitado,314910,PCP,2025-02-28 00:00:00,0,"BE, PCP, L, PAN",2-PS,"PSD, PS, CH, IL, CDS-PP, Miguel Arruda (Ninsc)"
128572,N,Block Vote,Rejeitado,314723,PCP,2025-02-28 00:00:00,0," CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",PS,"PSD,  IL,  CDS-PP"
128573,N,Block Vote,Rejeitado,314732,IL,2025-02-28 00:00:00,0," CH,  IL,  Miguel Arruda (Ninsc)","PS,  BE,  PCP,  L","PSD,  CDS-PP,  PAN"
